"IdNotasDet","IdNotas","IdOrdenes","Descripcion"
7236,2257,2729,"ETIQUETA DE MARCA TALLA CH-275 PZAS  EG-140 PZAS
ETIQUQTA MONARCH 400 PZAS 
C‡DIGO 321319 CH-275 PZAS  EG-140 PZAS
CINTA PALMITA COLOR NARANJA 120 MTS"
7237,2258,2802,"ETIQUETA DE MARCA EXXHIST 1,240 PZAS 
TALLAS BORDADAS 210 PZAS POR TALLA PARA CADA COLOR
ETIQUETA MONARCH 210 PZAS POR TALLA PARA CADA COLOR 
SENSOR DE SEGURIDAD 1,230 PZAS"
7238,2258,2803,"ETIQUETA DE MARCA EXXHIST 1,240 PZAS 
TALLAS BORDADAS 210 PZAS POR TALLA PARA CADA COLOR
ETIQUETA MONARCH 210 PZAS POR TALLA PARA CADA COLOR"
7239,2258,2803,"SENSOR DE SEGURIDAD 1,230 PZAS
LIGA TRANSPARENTE 750 MTS ES PARA AMBOS COLORES
BOTONES ROJO Y PALO DE ROSA 620 PZAS DE CADA UNO"
7241,2260,2787,"ETIQUETA DE MARCA RED SKY PLUS 2,800 PZAS 
ETIQUETA MONARCH COLOR VINO 90 PZAS POR TALLA
ETIQUETA MONARCH COLOR OXFORD 210 PZAS POR TALLA"
7242,2260,2787,"ETIQUETA MONARCH COLOR NEGRO 420 PZAS POR TALLA
TALLAS BORDADAS 700 PZAS POR TALLA
ELµSTICO DE 2"" 2,500 MTS (50 ROLLOS)"
7243,2261,2800,"ETIQUETA DE MARCA 615 PZAS 
TALLAS BORDADAS 210 PZAS POR TALLA
ETIQUETA MONARCH 210 PZAS POR TALLA"
7244,2262,2800,"ETIQUETA DE MARCA 620 PZAS 
TALLAS BORDADAS 210 PZAS POR TALLA 
ETIQUETA MONARCH 210 PZAS POR TALLA"
7245,2262,2801,"ETIQUETA DE MARCA 1,232 PZAS 
TALLA BORDADAS 420 PZAS POR TALLA 
ETIQUETA MONARCH 220 PZAS POR TALLA Y COLOR"
7246,2263,2768,"ETIQUETA DE MARCA RED SKY 612 PZAS 
TALLAS BORDADAS 315 PZAS POR TALLA 
ETIQUETA MONARCH 315 PZAS POR TALLA
CINTA PALMITA JASPE 570 MTS"
7247,2264,2737,"ELµSTICO DE 1 1/4"" 950 MTS (19 ROLLOS)
ETIQUETA DE MARCA RED SKY 1,720 PZAS 
TALLAS BORDADAS 435 PZAS POR TALLA
ETIQUETA MONARCH 430 PZAS POR TALLA"
7248,2265,2769,"ETIQUETA DE MARCA RED SKY 725 PZAS 
TALLAS BORDADAS 200 PZAS POR TALLA 
ETIQUETA MONARCH 190 PZAS POR TALLA"
7249,2265,2769,"ELµSTICO DE 1 3/4"" 450 MTS (9 ROLLOS)
CINTA PALMITA COLOR JASPE 800 MTS"
7250,2265,2790,"ETIQUETA DE MARCA GNOMOS BEBA 380 PZAS 
TALLAS BORDADAS 130 PZAS POR TALLA 
ETIQUETA MONARCH 130 PZAS POR TALLA
ELµSTICO DE 1 1/2"" 200 MTS (4 ROLLOS)
CINTA PALMITA OXFORD 300 MTS"
7251,2266,2786,"ETIQUETA DE MARCA RED SKY PLUS 440 PZAS 
TALLAS BORDADAS 13-190 15-190 17-90
ETIQUETA MONARCH 13-190 15-190 17-90"
7252,2266,2786,"ELµSTICO DE 2"" 500 MTS (10 ROLLOS)
CINTA PALMITA COLOR NEGRO 600 MTS"
7253,2266,2787,"ETIQUETA DE MARCA RED SKY PLUS 340 PZAS 
TALLAS BORDADAS 90 PZAS POR TALLA 
ETIQUETA MONARCH 90 PZAS POR TALLA 
ELµSTICO DE 2"" 300 MTS (6 ROLLOS)"
7254,2267,2746,"TALLAS BORDAS CH-90 PZAS M-90 PZAS 
TALLAS BORDADAS G-60 PZAS EG-110
ETIQUETA MONARCH CH-90 PZAS M-90 PZAS 
ETIQUETA MONARCH G-60 PZAS EG-110 PZAS"
7255,2268,2787,"ETIQUETA DE MARCA RED SKY 820 PZAS 
TALLAS BORDADAS 215 POR TALLA
ETIQUETA MONARCH 215 PZAS POR TALLA 
ELµSTICO DE 2"" 750 MTS (15 ROLLOS)"
7256,2268,2789,"ETIQUETA DE MARCA GNOMOS 500 PZAS 
TALLAS BORDADAS 170 PZAS POR TALLA 
ETIQUETA MONARCH 170 PZAS POR TALLA"
7257,2269,2768,"ETIQUETA DE MARCA RED SKY 620 PZAS 
TALLAS BORDADAS TALLA 8-310 PZAS  10-310 PZAS
ETIQUETA MONARCH 310 PZAS POR TALLA
CINTA PALMITA COLOR BLANCA 600 MTS"
7258,2269,,
7259,2270,2774,"ETIQUETA DE MARCA RED SKY 925 PZAS PARA CADA COLOR 
TALLAS BORDADAS 240 PZAS POR TALLA PARA CADA COLOR 
ETIQUETA MONARCH 240 PZAS POR TALLA PARA CADA COLOR"
7260,2270,2774,"ELµSTICO DE 1 3/4"" 1,100 MTS (22 ROLLOS) PARA LOS DOS COLORES
CINTA PALMITA COLOR NEGRO 700 MTS 
CINTA PALMITA COLOR FRESA 1,000 MTS"
7261,2271,2742,"ETIQUETA DE MARCA RED SKY 2,760 PZAS 
TALLAS BORDADAS 700 PZAS POR TALLA
ETIQUETA MONARCH COLOR MILITAR 265 PZAS POR TALLA"
7262,2271,2742,"ETIQUETA MONARCH COLOR VINO 185 PZAS POR TALLA 
ETIQUETA MONARCH COLOR NEGRO 260 PZAS POR TALLA 
ELµSTICO DE 1 1/4"" 1,500 MTS (30 ROLLOS)"
7263,2272,2785,"ETIQUETA DE MARCA RED SKY PLUS 525 PZAS POR COLOR 
TALLAS BORDADAS XL-180  1X-180  2X-95  3X-95 POR COLOR 
ETIQUETA MONARCH XL-180  1X-180  2X-95  3X-95 POR COLOR
CINTA PALMITA COLOR OXFORD 750 MTS"
7264,2272,2785,"CIERRE VENUS NEGRO DE 50 CM 150 PZAS (XL Y 1X)
CIERRE VENUS NEGRO DE 55 CM 175 PZAS (2X Y 3X)
CIERRE VENUS OXFORD DE 50 CM 335 PZAS (XL Y 1X)
CIERRE VENUS OXFOR DE 55 CM 160 PZAS (2X Y 3X)"
7265,2273,2807,"ETIQUETA DE MARCA EXXHIST 110 PZAS 
TALLAS BORDADAS 40 PZAS POR TALLA
ETIQUETA MONARCH 45 PZAS POR TALLA 
ELµSTICO DE 1 1/4"" 50 MTS (1 ROLLO)"
7266,2274,2786,"ETIQUETA DE MARCA RED SKY PLUS 525 PZAS 
TALLAS BORDADAS XL-180  1X-180  2X-95  3X-95
ETIQUETA MONARCH XL-180  1X-180  2X-95  3X-95"
7267,2274,2786,"ELµSTICO DE 2"" 500 MTS (10 ROLLOS)
CINTA PALMITA COLOR NEGRO 700 MTS"
7268,2274,2771,"ETIQUETA DE MARCA RED SKY 425 PZAS 
TALLAS BORDADAS 8-210  10-210 
ETIQUETA MONARCH 8-210  10-210"
7269,2274,2771,"CINTA PALMITA COLOR BLANCO 400 MTS 
CIERRE VENUS SEPARABLE DE 40 CM 210 PZAS"
7270,2275,2771,"ETIQUETA DE MARCA RED SKY 425 PZAS 
TALLAS BORDADAS 4-210  6-210 
ETIQUETA MONARCH 4-210  6-210"
7271,2275,2771,"CINTA PALMITA COLOR BLANCO 400 MTS 
CIERRE VENUS SEPARABLE DE 35 CM 410 PZAS"
7272,2276,2768,"ETIQUETA DE MARCA RED SKY 620 PZAS 
TALLAS BORDADAS 4-310  6-310 
ETIQUETA MONARCH 4-310  6-310"
7273,2276,2768,"CIERRE VENUS MARINO DE 35 CM 614 PZAS 
CINTA PALMITA COLOR BLANCO 600 MTS"
7274,2277,2771,"EIQUETA DE MARCA RED SKY 200 PZAS 
TALLAS BORDADAS 4-100  6-100
ETIQUETA MONARCH 4-100  6-100"
7275,2277,2771,"CINTA PALMITA COLOR FRESA 200 MTS 
CIERRE VENUS SEPARABLE DE 35 CM 188 PZAS"
7276,2278,2769,"ETIQUETA DE MARCA RED SKY 760 PZAS 
TALLAS BORDADAS 4-190  6-190  8-190  10-190 
ETIQUETA MONARCH 190 PZAS POR TALLA"
7277,2278,2769,"ELµSTICO DE 1 3/4"" 350 MTS (7 ROLLOS)
CINTA PALMITA COLOR BLANCO 800 MTS"
7278,2278,2804,"ETIQUETA DE MARCA EXXHIST 1,250 PZAS 
TALLAS BORDADAS 420 PZAS POR TALLA 
ETIQUETA MONARCH 420 PZAS POR TALLA 
SENSORES 1,255 PZAS"
7279,2279,2784,"ETIQUETA DE MARCA RED SKY PLUS 500 PZAS POR COLOR 
TALLAS BORDADAS XL-175  1X-175  2X-100  3X-100 POR COLOR 
ETIQUETA MONARCH XL-170  1X-170  2X-90  3X-90 POR COLOR"
7280,2280,2771,"ETIQUETA DE MARCA RED SKY 200 PZAS 
TALLAS BORDADAS 8-100  10-100
ETIQUETA DE MONARCH 100 PZAS POR TALLA"
7281,2280,2771,"CINTA PALMITA COLOR FRESA 200 MTS 
CIERRE VENUS SEPARABLE DE 40 CM 188 PZAS"
7282,2281,2803,"ETIQUETA DE MARCA EXXHIST 80 PZAS 
TALLAS BORDADAS 30 PZAS POR TALLA
ETIQUETA MONARCH 30 PZAS POR TALLA
LIGA TRANSPARENTE 50 MTS
BOTONES COLOR ROJO 75 PZAS 
SENSOR DE SEGURIDAD 80 PZAS"
7283,2282,2811,"ETIQUETA DE MARCA FANTASTIC 420 PZAS 
TALLAS BORDADAS 110 PZAS POR TALLA
ETIQUETA MONARCH 115 PZAS POR TALLA"
7284,2283,2772,"ETIQUETA DE MARCA RED SKY 1,230 PZAS 
TALLAS BORDADAS 315 PZAS POR TALLA 
ETIQUETA MONARCH 316 PZAS POR TALLA"
7285,2284,2760,"ETIQUETA MONARCH 120 PZAS POR TALLA Y COLOR"
7286,2284,2761,"ETIQUETA MONARCH 120 PZAS POR TALLA Y COLOR"
7287,2285,2722,"ETIQUETA DE MARCA/TALLA 3-105  6-105  9-210
ETIQUETA DE MARCA/TALLA  12-210  18-210  2-105  3-105
ETIQUETA MONARCH 1,040 PZAS"
7288,2285,2722,"C‡DIGO (321218)  3-104  6-104  9-217  12-217  18-217  2-104  3-104
ELµSTICO DE 1 1/4""  500 MTS (10 ROLLOS)
BOT‡N #10 4,090 PZAS"
7289,2286,2722,"ETIQUETA DE MARCA/TALLA  3-105  6-105  9-210  12-210
ETIQUETA DE MARCA/TALLA  18-210  2-105  3-105
C‡DIGO (321218)  3-102  6-102  9-204"
7290,2286,2722,"C‡DIGO (321218) 12-204  18-204  2-102  3-102
BOT‡N #10  4,090 PZAS"
7291,2287,2721,"ETIQUETA DE MARCA/TALLA  3-105  6-105  9-210  12-210
ETIQUETA DE MARCA/TALLA  18-210  2-105  3-105
C‡DIGO (321217) 3-102  6-102  9-204  12-204"
7292,2287,2721,"C‡DIGO (321217)  18-204  2-102  3-102
BOT‡N #10  3,930 PZAS"
7293,2288,2771,"ETIQUETA DE MARCA RED SKY 445 PZAS 
TALLAS BORDADAS 120 PZAS POR TALLA
ETIQUETA MONARCH 120 PZAS POR TALLA"
7294,2288,2771,"CIERRES SEPARABLES FRESA 35 CM 240 PZAS (TALLA 4 Y 6)
CIERRES SEPARABLES FRESA 40 CM 240 PZAS 8TALLA 8 Y 10)
CINTA PALMITA COLOR FRESA 500 MTS"
7295,2289,2810,"ETIQUETA DE MARCA FANTASTIC 316 PZA
TALLAS BORDADAS 100 PZAS POR TALLA
ETIQUETA MONARCH 80 PZAS POR TALLA"
7296,2289,2812,"ETIQUETA DE MARCA FANTASTIC 1,100 PZAS 
TALLAS BORDADAS 285 PZAS POR TALLA
ETIQUETA MONARCH COLOR VINO 175 PZAS POR TALLA"
7297,2289,2812,"ETIQUETA MONARCH COLOR PALO DE ROSA 120 PZAS POR TALLA
ELµSTICO DE 2"" 750 MTS ( 15 ROLLOS )"
7298,2290,2812,"ETIQUETA DE MARCA FANTASTIC 635 PZAS 
TALLAS BORDADAS 170 PZAS POR TALLA
ETIQUETA MONARCH 170 PZAS POR TALLA 
ELµSTICO DE 2"" 450 MTS (9 ROLLOS"
7299,2290,2721,"ETIQUETA DE MARCA/TALLA 3-105  6-105  9-210  12-210
ETIQUETA DE MARCA/TALLA  18-210  2-105  3-105
C‡DIGO (321217) 3-104  6-104  9-217  12-217  18-217  2-104  3-104"
7300,2290,2721,"ETIQUETA MONARCH 1,000 PZAS 
BOTONES #10 4,000 PZAS 
ELµSTICO DE 1 1/4""  500 MTS(10 ROLLOS)"
7301,2291,2791,"ETIQUETA DE MARCA GNOMOS 616 PZAS 
TALLAS BORDADAS 220 POR TALLA
ETIQUETA MONARCH 210 POR TALLA"
7302,2292,2811,"ETIQUETA DE MARCA FANTASTIC 420 PZAS 
TALLAS BORDADAS 110 PZAS POR TALLA
ETIQUETA MONARCH 112 PZAS POR TALLA"
7303,2293,2809,"ETIQUETA DE MARCA/TALLA XC-105  CH-210  M-310
ETIQUETA DE MARCA/TALLA 5-210  EG-105
C‡DIGO (323788) XC-104  CH-215  M-320  G-215  EG-104"
7304,2293,2816,"TALLAS BORDADAS NI•A G-10  XG-15  2X-60
TALLAS BORDADAS DAMA XC-65  CH-25  M-15
MONARCH DE SAT÷N PARA NI•A Y DAMA 180 PZAS"
7305,2294,2811,"ETIQUETA DE MARCA FANTASTIC 422 PZAS 
TALLAS BORDADAS 115 PZAS POR TALLA
ETIQUETA MONARCH 110 PZAS POR TALLA"
7306,2294,2812,"ETIQUETA DE MARCA FANTASTIC 200 PZAS 
TALLAS BORDADAS 60 PZAS POR TALLA
ELµSTICO DE 2"" 150 MTS (3 ROLLOS)"
7307,2295,2811,"ETIQUETA DE MARCA FANTASTIC 420 PZAS 
TALLAS BORDADAS 120 PZAS POR TALLA
ETIQUETA MONARCH 120 PZAS POR TALLA"
7308,2296,2795,"ETIQUETA DE MARCA/TALLA XC-105  CH-285  M-295  G-195  EG-105
C‡DIGO (323066) XC-104  CH-293  M-303 G-198  EG-104
ETIQUETA MONARCH 1,000 PZAS 
OJILLOS NIQUEL K-145 1,940"
7309,2296,2795,"CIERRE INVERTIDO 15 CM 1,920 PZAS 
ELµSTICO PRETINA 2 1/2"" 850 MTS 
ELµSTICO TOBILLO 3"" 300 MTS"
7310,2296,2797,"ETIQUETA DE MARCA/TALLA  XC-105  CH-210  M-310  G-210  EG-105
C‡DIGO(323502) XC-104  CH-215  M-320  G-215  EG-104
CIERRE DE 15 CM 920 PZAS"
7311,2297,2740,"ETIQUETA MONARCH 160 PZAS POR TALLA
TALLAS BORDADAS 160 PZAS POR TALLA
ELµSTICO DE 1 1/4"" 350 MTS (7 ROLLOS)"
7312,2298,2773,"ETIQUETA DE MARCA RED SKY 740 PZAS 
TALLAS BORDADAS 200 PZAS POR TALLA 
ETIQUETA MONARCH 200 PZAS POR TALLA"
7313,2299,2740,"ETIQUETA DE MARCA RED SKY 540 PZAS 
TALLAS BORDADAS 142 PZAS POR TALLA
ETIQUETA MONARCH 140 PZAS POR TALLA"
7314,2300,2810,"ETIQUETA DE MARCA FANTASTIC 320 PZAS 
TALLAS BORDADAS 85 PZAS POR TALLA
ETIQUETA MONARCH 84 PZAS POR TALLA"
7315,2300,2813,"ETIQUETA DE MARCA FANTASTIC 100 PZAS 
TALLAS BORDADAS 215 POR TALLA 
ETIQUETA MONARCH 214 PZAS POR TALLA"
7316,2300,2813,"ELµSTICO DE 2"" 550 MTS (11 ROLLOS)
CINTA PALMITA COLOR NEGRO 1,020 MTS)"
7317,2301,2798,"ETIQUETA DE MARCA/TALLA XC-105  CH-105  M-205  G-105  EG-105
C‡DIGO(323502) XC-104  CH-105  M-206  G-105  EG-104
CIERRE MARINO DE 15CM 604 PZAS"
7318,2302,2798,"ETIQUETA DE MARTA/TALLA CH-105  M-105  G-105
C‡DIGO (323502)  CH-110  M-114  G-110
CIERRE MARINO DE 15CM 320 PZAS"
7319,2303,2812,"ETIQUETA DE MARCA FANTASTIC 620 PZAS 
TALLAS BORDADAS 160 PZAS POR TALLA
ETIQUETA MONARCH 160 PZAS POR TALLA"
7320,2303,2812,"ELµSTICO DE 2"" 450 MTS (9 ROLLOS)
CINTA PALMITA COLOR VERDE 800 MTS"
7321,2304,2813,"ETIQUETA MONARCH 120 PZAS POR TALLA
TALLAS BORDADAS 120 PZAS POR TALLA
ELµSTICO DE 2"" 550 MTS (11 ROLLOS)
CINTA PALMITA COLOR VINO 1,000 MTS"
7322,2305,2824,"ETIOQUETA DE MARCA EXXHIST 620 PZAS 
TALLAS BORDADAS 215 POR TALLA
ELµSTICO DE 1 1/2"" 350 MTS (7 ROLLOS)"
7323,2305,2824,"CINTA PALMITA COLOR NEGRO 400 MTS (4 ROLLOS DE 100 C/U)
SENSOR DE SEGURIDAD 620 PZAS 
OJILLOS NEGROS K-20 1,250 PZAS"
7324,2306,2812,"ETIQUETA DE MARCA FANTASTIC 622 PZAS 
TALLAS BORDADAS 165 PZAS POR TALLA
ETIQUETA MONARCH 164 PZAS POR TALLA"
7325,2306,2812,"ELµSTICO DE 2"" 400 MTS (8 ROLLOS)
CINTA PALMITA COLOR JASPE 800 MTS (4 ROLLOS DE 200 MTS C/U)"
7326,2306,2813,"TALLAS BORDADAS 215 PZAS POR TALLA
ELµSTICO DE 2"" 550 MTS (11 ROLLOS)
CINTA PALMITA COLOR JASPE 1,000 MTS (5 ROLLOS DE 200 MTS C/U)"
7327,2307,2798,"ETIQUETA DE MARCA/TALLA  XC-105  CH-210  M-310  G-210  EG-105
C‡DIGO (323503) XC-104  CH-210  M-310  G-210  EG-104
ETIQUETA MONARCH 930 PZAS 
CIERRE METµLICO MARINO DE 15CM 922 PZAS"
7328,2308,2798,"ETIQUETA DE MARCA/TALLA  XC-105  CH-210  M-310  G-210  EG-105
C‡DIGO (323503) XC-104  CH-210  M-310  G-210  EG-105
ETIQUETA MONARCH 930 PZAS 
CIERRE METµLICO 15 CM 922 PZAS"
7329,2309,2825,"ETIQUETA DE MARCA EXXHIST 220 PZAS 
TALLAS BORDADAS 215 PZAS POR TALLA 
ETIQUETA MONARCH 210 PZAS POR TALLA"
7330,2309,2825,"BOT‡N COLOR NEGRO 2 HOYOS 1,900 PZAS (3 BOLSITAS DE 500 1 DE 400)
ELµSTICO DE 1 1/4"" 350 MTS (7 ROLLOS)"
7331,2310,,"ETIQUETAS DE MARCA ARAMARA EN SATIN 70 PZAS
ETIQUETAS DE MARCA ARAMARA BORDADAS 70 PZAS 
ETIQUETAS DE LAVADO EN SATIN 70 PZAS
TALLEROS ARAMARA EN SATIN S-160  M-300  L-160"
7332,2311,2848,"ETIQUETA DE MARCA ARAMARA EN SATIN 70 PIEZAS
ETIQUETA DE MARCA ARAMARA BORDADA 70 PIEZAS
ETIQUETA DE LAVADO EN SATIN 70 PIEZAS
TALLEROS EN SATIN -160 PZS  M-300 PZS  L-160 PZS"
7333,2312,2795,"ETIQUETA DE MARCA/TALLA  XC-106  CH-106  M-206  G-106  EG-106
C‡DIGO (323063) XC-104  CH-102  M-203  G-102  EG-104
ETIQUETA MONARCH 612 PZAS
OJILLOS NIQUEL K-145  1,220 PZAS"
7334,2312,2795,"CIERRE NEGRO DE 15CM  1,200 PZAS
ELµSTICO PRETINA 2 1/2""  550 MTS (11 ROLLOS)
ELµSTICO TOBILLO 3"" 400 MTS (8 ROLLOS)
JARETA PLANA 850 MTS"
7335,2313,2827,"ETIQUETA DE MARCA 620 PZAS PARA CADA COLOR 
TALLAS BORDADAS 210 PZAS POR TALLA Y COLOR 
ETIQUETA MONARCH 210 PZAS POR TALLA Y COLOR 
SENSOR DE SEGURIDAD 620 PZAS PARA CADA COLOR"
7336,2314,2808,"ETIQUETA DE MARCA/TALLA  CH-110  M-110  G-110
C‡DIGO(323770) CH-104  M-102  G-102
ETIQUETA MONARCH 318 PZAS"
7337,2314,2808,"JARETA NEGRA CON PUNTA METµLICA 1.35MTS(CH-M) 204 PZAS  1.45MTS(G) 103 PZAS 
OJILLOS NEGROS K-145  650 PZAS
CINTA PALMITA (TAPACOSTURA) 100 MTS (1 ROLLO)"
7338,2315,2808,"ETIQUETA DE MARCA/TALLA  XC-105  CH-105  M-205  G-105  EG-105
C‡DIGO (323770) XC-104  CH-105  M-205  G-105  EG-104
ETIQUETA MONARCH 618 PZAS"
7339,2315,2808,"JARETA PLANA NEGRA CON PUNTA METµLICA 1.35 (XC,CH,M)  410 PZAS 
JARETA PLANA NEGRA CON PUNTA METµLICA 1.45 (G,EG) 205 PZAS 
OJILLO NEGRO K-145 1,300 PZAS 
CINTA PALMITA NEGRA (TAPACOSTURAS) 200 MTS"
7340,2316,2795,"ETIQUETA DE MARCA/TALLA CH-195  M-100  G-100
C‡DIGO (323063)  CH-191  M-100  G-96
ETIQUETA MONARCH 378 PZAS
OJILLOS NIQUEL K-145 1,000 PZAS"
7341,2316,2795,"CIERRE NEGRO DE 15CM 760 PZAS
ELµSTICO PARA PRETINA DE 2 1/2"" 350 MTS (7 ROLLOS)
ELµSTICO PARA TONILLOS DE 3"" 250 MTS (5 ROLLOS)
JARETA PLANA NEGRA 600 MTS"
7342,2316,2822,"ETIQUETA DE MARCA EXXHIST 620 PZAS
TALLAS BORDADAS 3-6:110 PZAS  9-12: 210 PZAS POR TALLA
ETIQUETA MONARCH 3-6: 110 PZAS  9-12: 210 PZAS POR TALLA"
7343,2316,2822,"ELµSTICO DE 1 1/4"" 300 MTS (6 ROLLOS)
CINTA PALMITA COLOR NEGRO 500 MTS (5 ROLOS DE 100 C/U)"
7344,2317,2822,"ELASTICO DE 11/4"" 300 MTS. (6 ROLLOS)
CINTA PALMITA COLOR NEGRO 500 MTS (5 ROLLOS DE 100 M. C/U)"
7345,2317,2822,"ETIQUETA DE MARCA EXXHIST 620 PIEZAS
TALLAS BORDADAS 3 Y 6: 110 PIEZAS DE C/U 
9 Y 12: 210 PIEZAS DE C/U"
7346,2317,2822,"ETIQUETA MONARCH TALLAS:
3 Y 6 110 PZAS DE C/U
9 Y 12: 210 PZAS DE C/U"
7347,2318,2810,"ETIQUETA DE MARCA FANTASTIC 615 PZAS
TALLAS BORDADAS 160 PZAS POR TALLA
ETIQUETA MONARCH 160 PZAS POR TALLA"
7348,2319,2779,"ETIQUETA DE MARCA RED SKY 950 PZAS 
TALLAS BORDADAS 260 PZAS POR TALLA
ETIQUETA MONARCH 260 PZAS POR TALLA"
7349,2319,2779,"ELµSTICO DE 1 3/4"" 550 MTS 
CINTA PALMITA COLOR FRESA 1,080 MTS"
7350,2320,2811,"ETIQUETA DE MARCA FANTASTIC 425 PZAS
TALLAS BORDADAS 110 PZAS POR TALLA
ETIQUETA MONARCH 120 PZAS POR TALLA"
7351,2321,2824,"ETIQUETA DE MARCA EXXHIST 620 PZAS
TALLAS BORDADAS 210 PZAS POR TALLA
ETIQUETA MONARCH 210 PZAS POR TALLA
ELµSTICO DE 1 1/2""  350 MTS (7 ROLLOS)"
7352,2321,2824,"CINTA PALMITA COLOR NEGRO 600 MTS (6 ROLLOS)
OJILLOS NEGROS K-20 1,250 PZAS
SENSOR DE SEGURIDAD 625 PZAS"
7353,2321,2825,"ETIQUETA DE MARCA EXXHIST 650 PZAS 
TALLAS BORDADAS 220 PZAS POR TALLA 
ETIQUETA MONARCH 210 PZAS POR TALLA"
7354,2321,2825,"ELµSTICO DE 1 1/4"" 350 MTS (7 ROLLOS)
BOTONES NEGROS 1,930 PZAS"
7355,2322,2795,"CIERRE NEGRO DE 15CM 376 PZAS
ELµSTICO PARA PRETINA DE 2 1/2"" 150 MTS (3 ROLLOS)
ELµSTICO PARA TOBILLO 3"" 100 MTS (2 ROLLOS)
JARETA PLANA NEGRA 260 MTS"
7356,2322,2795,"ETIQUETA DE MARCA TALLA CH-100  M-55  G-55
C‡DIGO (323063) CH-100  M-54  G-54
ETIQUETA MONARCH 195 PZAS
OJILLO NIQUEL K-145  380 PZAS"
7357,2323,2764,"ETIQUETA MONARCH 220 PZAS POR TALLA"
7358,2323,2765,"ETIQUETA MONARCH COLOR MARINO 110 PZAS POR TALLA
ETIQUETA MONARCH COLOR JASPE 110 PZAS POR TALLA"
7359,2324,2850,"TALLAS BORDADAS NI•A 4-10  6-10  8-10  10-20  12-20
TALLAS BORDADAS DAMA XC-20  CH-20  M-20
ETIQUETA MONARCH DE SAT÷N NI•A 45 PZAS"
7360,2324,2850,"ETIQUETA MONARCH DE SAT÷N DAMA 40 PZAS 
ELµSTICO DE 1"" PARA NI•A 50 MTS (1 ROLLO)
ELµSTICO DE 3/8"" PARA DAMA 50 MTS (1 ROLLO)"
7361,2324,2853,"TALLAS BORDADAS DAMA CH-25  M-25 
ETIQUETA MONARCH DE SAT÷N 45 PZAS 
ELµSTICO DE 3/8"" 25 MTS"
7362,2324,2854,"TALLAS BORDADAS NI•A XC-20  CH-20  M-20  G-35  XG-35  2X-35
ETIQUETA MONARCH DE SAT÷N 140 PZAS 
ELµSTICO DE 1"" 100 MTS (2 ROLLOS)"
7363,2324,2855,"TALLAS BORDADAS NI•A JENNA XS-30  S-55  M-55  L-35  XL-35
ETIQUETA MONARCH SAT÷N INGLES 180 PZAS
ELµSTICO DE 1"" 100 MTS (2 ROLLOS)"
7364,2325,2851,"TALLAS BORDADAS NI•A 6-10  8-10  10-10  12-15
TALLAS BORDADAS DAMA XC-15  CH-10  M-10 
ETIQUETA MONARCH DE SAT÷N NI•A 35 PZAS"
7365,2325,2851,"EIQUETA MONARCH DE SAT÷N DAMA 30 PZAS 
CIERRE SEPARABLE ROSA NI•A TALLA 6/8- 12 PZAS DE 45 CM 10/12-18 PZAS DE 50 CM
CIERRE SEPARABLE ROSA DAMA XC-CH-M 24 PZAS DE 55 CM"
7366,2326,2795,"CIERRE NEGRO DE 15 CM 376 PZAS 
ELµSTICO PARA PRETINA DE 2 1/2"" 150 MTS (3 ROLLO)
ELµSTICO PARA TOBILLO DE 3"" 100 MTS (2 ROLLOS)
JARETA PLANA NEGRA 260 MTS"
7367,2326,2795,"ETIQUETA DE MARCA TALLA CH-100  M-55  G-55 
C‡DIGO (323063) CH-100  M-55  G-55
ETIQUETA MONARCH 200 PZAS 
OJILLO NIQUEL K-145 390 PZAS"
7368,2326,2821,"ETIQUETA DE MARCA EXXHIST 1,235 PZAS 
TALLAS BORDADAS 3-110  6-110  9-210  12-210 X COLOR
ETIQUETA MONARCH 3-110  6-110  9-210  12-210 X COLOR 
SENSOR DE SEGURIDAD 1,235 PZAS"
7369,2327,2782,"ETIQUETA DE MARCA RED SKY 620 PZAS 
TALLAS BORDADAS 160 PZAS POR TALLA
ETIQUETA MONARCH 160 PZAS POR TALLA"
7370,2327,2852,"TALLAS BORDADAS NI•A 6-15  8-35  10-35  12-15
TALLAS BORDADAS DAMA XC-25  CH-45  M-  G-45  XG-35
ETIQUETA MONARCH DE SAT÷N 200 PZAS 
ELµSTICO DE 1"" PARA DAMA Y NI•A 100 MTS (2 ROLLOS)"
7371,2328,2783,"ETIQUETA DE MARCA RED SKY 570 PZAS
TALLAS BORDADAS 150 PZAS POR TALLA 
ETIQUETA MONARCH 150 PZAS POR TALLA"
7372,2328,2783,"ELµSTICO DE 1 3/4"" 350 MTS (7 ROLLOS)
CINTA PALMITA COLOR PALO DE ROSA 600 MTS"
7373,2329,2847,"CIERRE NEGRO DE 50CM (TALLA 12/14/16) 102 X TALLA
CIERRE VINO DE 45CM (TALLA 12) 102 PZAS 
CIERRE VINO DE 50CM (TALLA 12/14/16) 102 X TALLA"
7374,2329,2847,"TALLAS BORDDAS 12-210  14-210  16-210  18-210 PARA AMBOS COLORES 
CIERRES NEGRO DE 45CM (TALLA 12) 102 PZAS"
7375,2330,2742,"ETIQUETA DE MARCA RED SKY 1,250 PZAS 
TALLAS BORDADAS 320 PZAS POR TALLA 
ETIQUETA MONARCH 320 PZAS POR TALLA
ELµSTICO DE 1 1/4"" 700 MTS (14 ROLLOS)"
